πληροφορίες,ημνία_πλειστηριασμού,μοναδικός_κωδικός,τύπος_ακινήτου,περιφέρεια,δήμος,επιφάνεια,όροφος,έτος_κατασκευής,κατάσταση_πλειστηριασμού,τιμή_εκκίνησης (€),ακρίβεια_τοποθεσίας,latitude,longitude,year_range,surface_range
https://www.eauction.gr/Auction/Details/4i7k615kdd1k267c21_a4g_6__335bcg,08/02/2023,nx0M2cVcgK-002,Αποθήκη,Αττικής,Νέας Ιωνίας,5.5,Υπόγειο,2006.0,Ματαιωμένος,2800,όχι,38.0342723,23.7694884,2000-2009,<50
https://www.eauction.gr/Auction/Details/214i6425_2c5b603d05i1cag460h3a33,08/02/2023,nx0M2cVcgK-003,Θέση Στάθμευσης,Αττικής,Νέας Ιωνίας,10.12,Υπόγειο,2006.0,Ματαιωμένος,8500,όχι,38.0342723,23.7694884,2000-2009,<50
https://www.eauction.gr/Auction/Details/bf7g5c14c7_i5h3155052e_f703dbh27,08/02/2023,FPVvnL1KjJ,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,94.7,1ος,1995.0,Ματαιωμένος,107000,ναι,37.9714861,23.6186085,1990-1999,50-99
https://www.eauction.gr/Auction/Details/c1d45bd1cd6352_j1f7_2g4e143ccg34,23/09/2022,xBiNy0Wtht-002,Θέση Στάθμευσης,Αττικής,Κερατσινίου - Δραπετσώνας,13.75,Υπόγειο,2007.0,Ολοκληρωμένος - Κατακύρωση,6500,ναι,37.964653,23.6174886,2000-2009,<50
https://www.eauction.gr/Auction/Details/2kc2c_45_73d_c353g4j333_14321___,23/09/2022,xBiNy0Wtht-001,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,73.1,6ος,2007.0,Ολοκληρωμένος - Κατακύρωση,79300,ναι,37.964653,23.6174886,2000-2009,50-99
https://www.eauction.gr/Auction/Details/761faa6a31b3c1a_563g_b_bdcd21e20,14/10/2022,0Eo33Ew8J2,Κατοικία,Αττικής,Γλυφάδας,83.0,2ος,1989.0,Ματαιωμένος,173000,ναι,37.8846877,23.7509585,1970-1989,50-99
https://www.eauction.gr/Auction/Details/772a207hd62d1__db62e2f43123b02da,21/09/2022,u2F5IlIxKe,Κατοικία,Αττικής,Αθηναίων,87.36,Ισόγειο,1975.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,121700,ναι,37.9972894,23.7780781,1970-1989,50-99
https://www.eauction.gr/Auction/Details/3j_36b6gc2005b6g257i0g11756e1dch,21/09/2022,gk4U5FUWKD,Κατοικία,Αττικής,Ελληνικού - Αργυρούπολης,46.0,1ος,1988.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,84500,ναι,37.9125821,23.7399722,1970-1989,<50
https://www.eauction.gr/Auction/Details/bede5e1637da4jcg_13ba3ce2fbe51a7,21/09/2022,hH97GFvr09-001,Κατοικία,Αττικής,Ελευσίνας,66.9,3ος,2007.0,Ματαιωμένος,90000,ναι,38.0462634,23.5442285,2000-2009,50-99
https://www.eauction.gr/Auction/Details/a507_364ca6e64376gaa7kac64776643,21/09/2022,hH97GFvr09-002,Αποθήκη,Αττικής,Ελευσίνας,15.62,Υπόγειο,2007.0,Ματαιωμένος,7000,ναι,38.0462634,23.5442285,2000-2009,<50
https://www.eauction.gr/Auction/Details/_3223664__b_dgc3_b6h_6cicb77cj7i,28/09/2022,KfqUhwGX3p,Κατοικία,Αττικής,Αθηναίων,48.0,1ος,1965.0,Ολοκληρωμένος - Κατακύρωση,64500,ναι,37.9703398,23.742411,1950-1969,<50
https://www.eauction.gr/Auction/Details/_j0i_g_j5h5ab7bf4c5j3idfa51a4fa2,28/09/2022,te5h7Y90d5,Κατοικία,Αττικής,Βάρης - Βούλας - Βουλιαγμένης,125.0,2ος,1989.0,Ολοκληρωμένος - Κατακύρωση,700000,ναι,37.8155555,23.7728896,1970-1989,100-149
https://www.eauction.gr/Auction/Details/c75645d02g7cc6614c7k7j71d7dc6k7c,18/01/2023,KCCcMjK9B8-002,Κατοικία,Αττικής,Πειραιώς,50.7,1ος,1977.0,Ματαιωμένος,19051.2,ναι,37.9585566,23.6371761,1970-1989,50-99
https://www.eauction.gr/Auction/Details/422b7k6b31a73g0k5752ce0d221f460k,12/10/2022,QIZckM0RKy,Κατοικία,Αττικής,Δάφνης - Υμηττού,64.4,Υπόγειο,1970.0,Ματαιωμένος,53000,ναι,37.9513273,23.7515454,1970-1989,50-99
https://www.eauction.gr/Auction/Details/1b1eaha__ib21ka7_hcg2f360d0310ak,07/09/2022,MVeitqQ0T9,Κατοικία,Αττικής,Φυλής,89.36,1ος,1991.0,Ματαιωμένος,78000,ναι,38.0625023,23.7186886,1990-1999,50-99
https://www.eauction.gr/Auction/Details/d1cg1b2ia02a0k_56d7306bj7f05_047,07/09/2022,DajpOKk9dV,Κατοικία,Αττικής,Μοσχάτου - Ταύρου,80.0,Ισόγειο,1995.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,87000,ναι,37.9529245,23.6830207,1990-1999,50-99
https://www.eauction.gr/Auction/Details/c12jaj2f6d003c2fd5565hd05cdc26b4,07/09/2022,QkV0tAS0kV,Κατοικία,Αττικής,Περάματος,96.09,2ος,1989.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,125000,ναι,37.9643384,23.5710756,1970-1989,50-99
https://www.eauction.gr/Auction/Details/1h021dd33gdc22a2agd626014c7_413g,07/09/2022,W1P2ux5Bjn,Κατοικία,Αττικής,Αθηναίων,40.7,Ισόγειο,1967.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,54000,ναι,37.9663897,23.7488308,1950-1969,<50
https://www.eauction.gr/Auction/Details/14d60j7_22bj7g301kb12bb1d5_jcb50,21/09/2022,nkyI3A3ZMk,Κατοικία,Αττικής,Αθηναίων,46.0,Υπόγειο,1973.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,38000,ναι,37.9723156,23.7082394,1970-1989,<50
https://www.eauction.gr/Auction/Details/6h2ibbd612373f5h3i3g6d26_gd6110k,25/01/2023,KCduUuVZnr,Κατοικία,Αττικής,Αθηναίων,86.3,1ος,1960.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,84000,ναι,38.0010325,23.740895,1950-1969,50-99
https://www.eauction.gr/Auction/Details/c11j4_b_6gd55k5i12412b0a310fd5a1,05/10/2022,IhCPiJ0XkC-001,Αποθήκη,Αττικής,Αθηναίων,46.59,Υπόγειο,1998.0,Ματαιωμένος,19250,ναι,37.9561029,23.7269542,1990-1999,<50
https://www.eauction.gr/Auction/Details/312bag3003b6b5a50552dd7d3c0g2kb7,05/10/2022,IhCPiJ0XkC-002,Αποθήκη,Αττικής,Αθηναίων,5.41,Υπόγειο,1998.0,Ματαιωμένος,1750,ναι,37.9561029,23.7269542,1990-1999,<50
https://www.eauction.gr/Auction/Details/5hda5f_aa7cf4e423d413cbe3ac4_74h,05/10/2022,IhCPiJ0XkC-003,Αποθήκη,Αττικής,Αθηναίων,5.2,Υπόγειο,1998.0,Ματαιωμένος,1750,ναι,37.9561029,23.7269542,1990-1999,<50
https://www.eauction.gr/Auction/Details/3i0fa122c06h5fdc2k0e531fd26ebd5_,05/10/2022,IhCPiJ0XkC-004,Αποθήκη,Αττικής,Αθηναίων,5.4,Υπόγειο,1998.0,Ματαιωμένος,1750,ναι,37.9561029,23.7269542,1990-1999,<50
https://www.eauction.gr/Auction/Details/ag4__iafa4ah541b15_j3ea12dckde5a,05/10/2022,IhCPiJ0XkC-005,Θέση Στάθμευσης,Αττικής,Αθηναίων,10.13,Ισόγειο,1998.0,Ματαιωμένος,10000,ναι,37.9561029,23.7269542,1990-1999,<50
https://www.eauction.gr/Auction/Details/b77d7556d_465b_52514ca7i2e_a6113,05/10/2022,IhCPiJ0XkC-006,Κατοικία,Αττικής,Αθηναίων,63.97,3ος,2009.0,Ματαιωμένος,147000,ναι,37.9561029,23.7269542,2000-2009,50-99
https://www.eauction.gr/Auction/Details/2gb16a1i54a10b_i6e72c266a130cg57,05/10/2022,IhCPiJ0XkC-007,Κατοικία,Αττικής,Αθηναίων,31.55,3ος,2009.0,Ματαιωμένος,62000,ναι,37.9561029,23.7269542,2000-2009,<50
https://www.eauction.gr/Auction/Details/4k50ac5k0jci_f5a0b05_f7h354a206e,05/10/2022,IhCPiJ0XkC-008,Κατοικία,Αττικής,Αθηναίων,29.05,4ος,2009.0,Ματαιωμένος,64000,ναι,37.9561029,23.7269542,2000-2009,<50
https://www.eauction.gr/Auction/Details/062a27045b6i0e2eb47b3ic3_k6_d6_7,08/02/2023,wXCsQIjYNx,Κατοικία,Αττικής,Παλλήνης,120.0,Ισόγειο,1970.0,Ματαιωμένος,125000,ναι,37.9986794,23.9222183,1970-1989,100-149
https://www.eauction.gr/Auction/Details/_6_g1c2dcicddg1g_h0122316c3g333k,30/11/2022,S8kFNJrVot,Κατοικία,Αττικής,Περάματος,131.8,3ος,1966.0,Ματαιωμένος,60400,ναι,38.0144679,23.7286579,1950-1969,100-149
https://www.eauction.gr/Auction/Details/6k02d73gc501643a7a3db74a556k3g_5,26/10/2022,MAόχιRGQNJS,Κατοικία,Αττικής,Αθηναίων,37.0,Ημιυπόγειο,1968.0,Ματαιωμένος,31950,ναι,37.9583701,23.7422861,1950-1969,<50
https://www.eauction.gr/Auction/Details/bk1j400dba52053f5014a0ch56bebgda,05/10/2022,28NExGD4dV,Κατοικία,Αττικής,Πειραιώς,40.0,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,34200,ναι,37.9573125,23.6628443,,<50
https://www.eauction.gr/Auction/Details/a10__k1_0f_35b2f4033bk6kb2db02b0,09/11/2022,COcjvyVLrv-001,Κατοικία,Αττικής,Αθηναίων,20.0,,,Ολοκληρωμένος - Κατακύρωση,4000,ναι,37.9645498,23.7131616,,<50
https://www.eauction.gr/Auction/Details/0eag465fcka40iaj2e6k1e_i1i5c701j,19/10/2022,Ka7M3i8pWM,Κατοικία,Αττικής,Πειραιώς,57.0,Ισόγειο,1970.0,Ολοκληρωμένος - Κατακύρωση,48700,ναι,37.9361072,23.6447483,1970-1989,50-99
https://www.eauction.gr/Auction/Details/cc2g6_0h2f_3d_2gb77aai030k6g3k1a,09/11/2022,COcjvyVLrv-002,Κατοικία,Αττικής,Αθηναίων,68.0,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,64000,ναι,37.9645498,23.7131616,,50-99
https://www.eauction.gr/Auction/Details/3_bf441dck_27c1e2h5g3caiad6c_kbf,09/11/2022,COcjvyVLrv-003,Κατοικία,Αττικής,Αθηναίων,72.0,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,71000,ναι,37.9645498,23.7131616,,50-99
https://www.eauction.gr/Auction/Details/d_70723ja_5kbk6k_ebcdf6636db3hc3,09/11/2022,COcjvyVLrv-004,Οικόπεδο,Αττικής,Αθηναίων,0.0,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,9000,ναι,37.9645498,23.7131616,,<50
https://www.eauction.gr/Auction/Details/1c446b2f743e730k0e3eah2cb332d05g,14/09/2022,dMYud0bTE4,Κατοικία,Αττικής,Αθηναίων,94.5,3ος,1992.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,193000,ναι,37.9651641,23.7424959,1990-1999,50-99
https://www.eauction.gr/Auction/Details/cj6g7b_j5a3f4d7bbe_g44dg7h0f7k03,14/09/2022,fpVTVo7A7E,Κατοικία,Αττικής,Αιγάλεω,88.76,Ισόγειο,1965.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,77000,ναι,37.9925338,23.6863575,1950-1969,50-99
https://www.eauction.gr/Auction/Details/a0514476_kck2dajbf0a662h7ac66cb1,28/09/2022,iYWui2e7Pf-002,Αποθήκη,Αττικής,Περιστερίου,5.0,Υπόγειο,2002.0,Ολοκληρωμένος - Κατακύρωση,1120,ναι,38.0051358,23.6979377,2000-2009,<50
https://www.eauction.gr/Auction/Details/514j7kc74c3kca4f6_273j17b_64d6b4,28/09/2022,iYWui2e7Pf-001,Κατοικία,Αττικής,Περιστερίου,90.0,1ος,2002.0,Ολοκληρωμένος - Κατακύρωση,97600,ναι,38.0051358,23.6979377,2000-2009,50-99
https://www.eauction.gr/Auction/Details/cia7ahbi2j_d520_5h2g6d026hdfc54f,07/12/2022,UCliMPrTxD,Κατοικία,Αττικής,Μοσχάτου - Ταύρου,53.12,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,20350,ναι,37.9692847,23.6941443,,50-99
https://www.eauction.gr/Auction/Details/6h_32i2a4k_52470bea527_h34b00__a,05/10/2022,H0GqxmeyTD,Κατοικία,Αττικής,Βύρωνος,75.3,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,73000,ναι,37.958981,23.7378579,,50-99
https://www.eauction.gr/Auction/Details/5e1fbhcg3e6e3ib1cka442c1ck6d51cf,18/11/2022,xg1q5fpvdY-003,Θέση Στάθμευσης,Αττικής,Πειραιώς,19.5,Ισόγειο,2005.0,Ματαιωμένος,12300,όχι,37.9693699,23.6583837,2000-2009,<50
https://www.eauction.gr/Auction/Details/6i5k1k06c_cd063_10_437bjaj10b1d1,18/11/2022,xg1q5fpvdY-002,Αποθήκη,Αττικής,Πειραιώς,2.6,Υπόγειο,2005.0,Ματαιωμένος,780,όχι,37.9693699,23.6583837,2000-2009,<50
https://www.eauction.gr/Auction/Details/344eb_77ce12121dc1bgd566a4c__aac,07/12/2022,RnEeAS7j5t,Κατοικία,Αττικής,Πειραιώς,120.0,3ος,1992.0,Ματαιωμένος,163000,ναι,38.0289103,23.7121077,1990-1999,100-149
https://www.eauction.gr/Auction/Details/2fak5h0f2cb_5c1faa4i1e1g636i2f5b,07/12/2022,UInDdhCy8M,Αγροτεμάχιο με κτίσμα,Αττικής,Σαλαμίνας,53.32,Ισόγειο,1985.0,Ματαιωμένος,54000,όχι,40.617854,22.967827,1970-1989,50-99
https://www.eauction.gr/Auction/Details/bf_e3h1f64bd55_711d31babd0_66103,18/11/2022,xg1q5fpvdY-001,Κατοικία,Αττικής,Πειραιώς,71.1,4ος,2005.0,Ματαιωμένος,106300,όχι,37.9693699,23.6583837,2000-2009,50-99
https://www.eauction.gr/Auction/Details/a3_j36ba_d613_5h6ja503ddcf4ibj5k,11/01/2023,MmanaPόχιKg-001,Επαγγελματικοί Χώροι,Αττικής,Καλλιθέας,36.35,Ισόγειο,1964.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,32000,ναι,37.9602418,23.719008,1950-1969,<50
https://www.eauction.gr/Auction/Details/72da2k31_7335_c25a6dbc7032b475a_,11/01/2023,MmanaPόχιKg-002,Αποθήκη,Αττικής,Καλλιθέας,25.24,Υπόγειο,1964.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,4000,ναι,37.9602418,23.719008,1950-1969,<50
https://www.eauction.gr/Auction/Details/_55a4375b7704f4a0eacb3360ka2350f,05/10/2022,loxbQtYILh-001,Κατοικία,Αττικής,Νέας Ιωνίας,40.6,1ος,2006.0,Ματαιωμένος,79800,ναι,38.0363492,23.7679253,2000-2009,<50
https://www.eauction.gr/Auction/Details/bi15015c2g45041j60a2b7bgb43jd76i,05/10/2022,loxbQtYILh-002,Αποθήκη,Αττικής,Νέας Ιωνίας,3.04,Υπόγειο,2006.0,Ματαιωμένος,1500,ναι,38.0363492,23.7679253,2000-2009,<50
https://www.eauction.gr/Auction/Details/afdb5_0j721615d00aaja_7bdb2dded2,12/10/2022,WFV5KLbseq,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,112.76,2ος,2003.0,Ματαιωμένος,132600,ναι,37.937199,23.6412307,2000-2009,100-149
https://www.eauction.gr/Auction/Details/cad2042c_63baa1iaed5_770a375a017,12/10/2022,GlYJPIghKd,Κατοικία,Αττικής,Αθηναίων,87.1,2ος,1959.0,Ματαιωμένος,57000,ναι,38.0011953,23.7256214,1950-1969,50-99
https://www.eauction.gr/Auction/Details/5h1c355cai_jck40_a426a45531a6i7a,12/10/2022,YU06Fpib0K,Κατοικία,Αττικής,Νικαίας - Αγίου Ιωάννου Ρέντη,57.48,Ισόγειο,1960.0,Ματαιωμένος,27600,ναι,37.9663266,23.6496957,1950-1969,50-99
https://www.eauction.gr/Auction/Details/a6dbd57a1c50b21d6ddcak2ick2f7f_3,12/10/2022,5MjZ3MqBFj-001,Αποθήκη,Αττικής,Αγίου Δημητρίου,8.0,Υπόγειο,2004.0,Ματαιωμένος,2600,ναι,37.930285,23.7321676,2000-2009,<50
https://www.eauction.gr/Auction/Details/12_715dc4gc_b5__7ja4cbdga346cca2,12/10/2022,5MjZ3MqBFj-002,Κατοικία,Αττικής,Αγίου Δημητρίου,92.0,1ος,2004.0,Ματαιωμένος,174000,ναι,37.930285,23.7321676,2000-2009,50-99
https://www.eauction.gr/Auction/Details/3gb11c2h1cadd_cjdgd2_kah075k5_bb,19/10/2022,epy74PKWaQ-001,Κατοικία,Αττικής,Αγίου Δημητρίου,70.39,4ος,2005.0,Ματαιωμένος,165600,ναι,37.9389893,23.7322121,2000-2009,50-99
https://www.eauction.gr/Auction/Details/5b07521c652id_53413j4d3335d14b13,19/10/2022,epy74PKWaQ-002,Αποθήκη,Αττικής,Αγίου Δημητρίου,13.39,Υπόγειο,2005.0,Ματαιωμένος,6800,ναι,37.9389893,23.7322121,2000-2009,<50
https://www.eauction.gr/Auction/Details/a17aaa3ka_2233642c5h110j6j72bk_j,20/10/2022,pesKAG00Wg-001,Κατοικία,Αττικής,Περιστερίου,67.0,4ος,2008.0,Ματαιωμένος,122500,ναι,38.0007492,23.6930856,2000-2009,50-99
https://www.eauction.gr/Auction/Details/3ja7d33h26b0bc5b1d5420cfaj1i5h6f,20/10/2022,pesKAG00Wg-002,Αποθήκη,Αττικής,Περιστερίου,6.0,Υπόγειο,2008.0,Ματαιωμένος,1500,ναι,38.0007492,23.6930856,2000-2009,<50
https://www.eauction.gr/Auction/Details/4cbh7i367c06154h5jc05f3k5j6icg_k,20/10/2022,TPJ6ClEmCH,Κατοικία,Αττικής,Περιστερίου,77.0,Ισόγειο,1957.0,Ματαιωμένος,98600,ναι,38.0194762,23.698726,1950-1969,50-99
https://www.eauction.gr/Auction/Details/5i4a15ak7aa011a757326c4aab0345c5,12/10/2022,NElRE0fkYC,Κατοικία,Αττικής,Γλυφάδας,92.19,3ος,1986.0,Ματαιωμένος,254500,ναι,37.8755194,23.7522961,1970-1989,50-99
https://www.eauction.gr/Auction/Details/5b372jb_7g1i4j__4a1a3i21_7ddc5b5,02/11/2022,7vey8QFeu8,Κατοικία,Αττικής,Καλλιθέας,63.0,1ος,1967.0,Ολοκληρωμένος - Κατακύρωση,57000,ναι,37.955893,23.7020975,1950-1969,50-99
https://www.eauction.gr/Auction/Details/4k40cd4cbd17211e5b7f3kb21g7j1a55,05/10/2022,xGmv8LonTM,Κατοικία,Αττικής,Παλαιού Φαλήρου,87.09,2ος,2007.0,Ολοκληρωμένος - Κατακύρωση,136000,ναι,37.9343191,23.7057091,2000-2009,50-99
https://www.eauction.gr/Auction/Details/2cc5ab4h03_72a2ec2ad4b0_3i1c054b,14/10/2022,yFSdBrkpIi,Κατοικία,Αττικής,Φυλής,115.58,1ος,1991.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,38200,ναι,38.0794553,23.7055061,1990-1999,100-149
https://www.eauction.gr/Auction/Details/a25e65afaddg5gc07g6k27af_k7dd13j,14/10/2022,USoCdόχιXoC,Κατοικία,Αττικής,Ελληνικού - Αργυρούπολης,146.23,2ος,1989.0,Ματαιωμένος,252000,ναι,37.9105278,23.7517778,1970-1989,100-149
https://www.eauction.gr/Auction/Details/af3a3c25ce2j7c0j0f5gda_acfa6aj2k,18/11/2022,eRc2jSFnwY,Κατοικία,Αττικής,Βύρωνος,50.5,3ος,1987.0,Ματαιωμένος,80000,ναι,37.9598782,23.7536134,1970-1989,50-99
https://www.eauction.gr/Auction/Details/606i7k5f77_a214g2ede112k7h66a1b2,11/01/2023,tXEPNxiCTJ,Επαγγελματικοί Χώροι,Αττικής,Αιγάλεω,95.15,Ισόγειο,1980.0,Ολοκληρωμένος - Κατακύρωση,109000,ναι,37.9975388,23.6919015,1970-1989,50-99
https://www.eauction.gr/Auction/Details/ca0i5j3g3b4f5hde630eb7b475702g45,14/10/2022,7LWb1BqqRR,Κατοικία,Αττικής,Αθηναίων,71.0,5ος,1962.0,Ολοκληρωμένος - Κατακύρωση,44800,ναι,37.9973058,23.7246638,1950-1969,50-99
https://www.eauction.gr/Auction/Details/dgc3b24_b03g3d_3b7132kbk2a16bda_,11/01/2023,glZUjMIrJy,Κατοικία,Αττικής,Ασπροπύργου,81.5,Ισόγειο,1970.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,39000,όχι,38.0431833,23.5842894,1970-1989,50-99
https://www.eauction.gr/Auction/Details/7b51_a11d3c55ibjaga77262c_4b7ccb,15/02/2023,j2P9dLdmyx-001,Κατοικία,Αττικής,Αιγάλεω,73.0,1ος,1996.0,Ματαιωμένος,100000,ναι,37.999077,23.6866946,1990-1999,50-99
https://www.eauction.gr/Auction/Details/b2071d000ja3cb5ccjbk6ga126_g2b_a,15/02/2023,j2P9dLdmyx-002,Αποθήκη,Αττικής,Αιγάλεω,8.0,Υπόγειο,1996.0,Ματαιωμένος,4400,ναι,37.999077,23.6866946,1990-1999,<50
https://www.eauction.gr/Auction/Details/3k065b532kcc1b646hdba3dc3h5g3h1g,12/10/2022,Zoo4igsxvQ-002,Κατοικία,Αττικής,Καλλιθέας,75.38,3ος,1967.0,Ολοκληρωμένος - Κατακύρωση,58000,ναι,37.9563175,23.7066918,1950-1969,50-99
https://www.eauction.gr/Auction/Details/a3aadf0k710_5626dc_k3h_641ce754c,21/09/2022,UCEO9Hk4h9,Κατοικία,Αττικής,Κορυδαλλού,33.4,Ισόγειο,1945.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,22000,ναι,37.9894923,23.6464158,Before 1950,<50
